BatteryMass,canard_mass,CfgID,CostPerFlight,CruiseSpeed,ENominal,EReserve,fuselage_mass,GUID,hops,hops,loiterTime,loiterTime,MaxTakeoffMass,MotorMass,payload_mass,prop_mass,Range,RotorRadius,tNominal,toolCostPerVehicle,tReserve,Vehicle,wing_mass,wire_mass
68.5190701235,1000.0,TestOperatingCost,778.831419823,60.0265948414,142.688061295,198.620609975,1000.0,f2c32e04-4edd-4369-913c-18ad3ee1544d,2.0,2.0,1020.0,1020.0,6343.46418054,8.95402328795,550.0,50.0,157470.228047,5.98369720653,2803.34101182,2000.0,4003.34101182,0.0,1000.0,250.0
85.7251405536,1000.0,TestOperatingCost,1140.55549427,55.0746240796,158.93262221,276.950946074,1000.0,a9173aad-20fb-4f0e-9507-3808544e590e,2.0,2.0,1020.0,1020.0,1346.70183807,732.29568126,550.0,50.0,106244.707012,9.15763010126,2109.10453384,2000.0,3309.10453384,0.0,1000.0,250.0
354.089190909,1000.0,TestOperatingCost,247.857490423,62.9996617912,87.1027467378,105.294342384,1000.0,63d2d3ae-8f13-4367-a067-af58466f2b8f,2.0,2.0,1020.0,1020.0,7909.36063789,761.216123736,550.0,50.0,111956.466127,1.39392597074,1957.09630407,2000.0,3157.09630407,0.0,1000.0,250.0
352.022131169,1000.0,TestOperatingCost,239.542707375,70.4916010144,68.9870514257,92.1635315642,1000.0,884b0632-4150-4b80-98fc-b4ef09d9f78d,2.0,2.0,1020.0,1020.0,473.162384362,716.741993089,550.0,50.0,72889.3884828,3.53277588025,1214.01522215,2000.0,2414.01522215,0.0,1000.0,250.0
349.207238215,1000.0,TestOperatingCost,2431.40683827,30.8597981354,143.753296229,277.533812159,1000.0,95cfaae5-9e2a-459c-a1e2-72e38f859144,2.0,2.0,1020.0,1020.0,1382.03634395,998.58539333,550.0,50.0,118548.339757,9.78483727664,4021.51377908,2000.0,5221.51377908,0.0,1000.0,250.0
148.470382025,1000.0,TestOperatingCost,925.068831472,42.5714679666,96.4063195145,170.764830641,1000.0,98fce5c3-a2c1-4e1b-8558-a3d7cfdf62a1,2.0,2.0,1020.0,1020.0,4985.19476171,596.273300928,550.0,50.0,100393.313781,7.08195999345,2538.23002064,2000.0,3738.23002064,0.0,1000.0,250.0
109.212030442,1000.0,TestOperatingCost,455.628076891,32.4295294429,30.5584421494,51.5358215709,1000.0,10e33a04-782f-43b2-b1ce-d52eed820296,2.0,2.0,1020.0,1020.0,2537.07426582,42.8914393567,550.0,50.0,101818.881928,3.20427711393,3319.69655672,2000.0,4519.69655672,0.0,1000.0,250.0
112.685790714,1000.0,TestOperatingCost,146.840971154,68.8951878376,178.484296403,219.513028679,1000.0,07da3fe4-00ea-46cf-8701-7c819f43bdeb,2.0,2.0,1020.0,1020.0,1580.57607053,286.635785747,550.0,50.0,195714.286084,2.21354864304,3020.75408207,2000.0,4220.75408207,1.0,1000.0,250.0
867.799977703,1000.0,TestOperatingCost,660.01532264,35.2963943751,1739.35504661,2193.33792176,1000.0,15f47559-8fd2-4ace-befb-f982dfe155af,2.0,2.0,1020.0,1020.0,2957.6105631,817.149723275,550.0,50.0,162622.768027,5.91405317663,4787.34788657,2000.0,5987.34788657,1.0,1000.0,250.0
517.109822541,1000.0,TestOperatingCost,358.680657383,79.0648140511,137.621416294,252.757782765,1000.0,a416abe8-fd30-4fbb-a6a9-59bb2aa550b9,2.0,2.0,1020.0,1020.0,3770.95977054,449.083950878,550.0,50.0,30266.6245022,9.01325837356,562.807761777,2000.0,1762.80776178,0.0,1000.0,250.0
405.361217984,1000.0,TestOperatingCost,360.673136872,72.8060329264,121.381357162,217.007789054,1000.0,2c710a8e-217e-44cd-92a9-876ab4ac8317,2.0,2.0,1020.0,1020.0,5769.18278309,68.3753052442,550.0,50.0,38288.3109871,8.12790687679,705.894756906,2000.0,1905.89475691,0.0,1000.0,250.0
316.962104766,1000.0,TestOperatingCost,219.803152275,72.3929111046,373.84047242,472.999337947,1000.0,9ca085a6-9657-4855-b676-1302d27b2f59,2.0,2.0,1020.0,1020.0,2279.6903518,221.004910033,550.0,50.0,183750.701773,5.13762684609,2718.24164506,2000.0,3918.24164506,1.0,1000.0,250.0
573.287548803,1000.0,TestOperatingCost,102.082911688,67.806440879,71.4333015046,163.526833464,1000.0,d7b9e3e1-cfbc-4d5b-9155-b60602739e60,2.0,2.0,1020.0,1020.0,6289.32496738,103.900563606,550.0,50.0,33926.9157007,4.59403100857,680.349454431,2000.0,1880.34945443,1.0,1000.0,250.0
617.84452837,1000.0,TestOperatingCost,342.668058984,59.6385569204,468.691213084,588.669473146,1000.0,e69669ac-d009-4a86-93db-b3944a766866,2.0,2.0,1020.0,1020.0,4338.01879719,706.447820983,550.0,50.0,196706.653751,5.03446229204,3478.31343863,2000.0,4678.31343863,1.0,1000.0,250.0
170.240521353,1000.0,TestOperatingCost,105.511025248,76.0658867734,141.753187752,246.511910364,1000.0,918edaf9-7223-4776-b8f0-5f5e9c42687d,2.0,2.0,1020.0,1020.0,7697.10106392,907.529563275,550.0,50.0,56635.0901018,5.27478306582,924.553077656,2000.0,2124.55307766,1.0,1000.0,250.0
833.109398339,1000.0,TestOperatingCost,393.157357045,44.5987792981,633.104997995,856.022760307,1000.0,484c21ce-aad0-41a0-a043-df16778709a9,2.0,2.0,1020.0,1020.0,9385.0238275,279.703951923,550.0,50.0,139078.102662,6.07239583713,3298.4284604,2000.0,4498.4284604,1.0,1000.0,250.0
38.5299656346,1000.0,TestOperatingCost,573.327324794,49.8533023995,78.4143006734,105.112572455,1000.0,e3fa710b-3b7d-4e91-be8e-28e14eb4e4a9,2.0,2.0,1020.0,1020.0,2950.89671287,916.5612151,550.0,50.0,153428.125662,3.81001644356,3257.59202054,2000.0,4457.59202054,0.0,1000.0,250.0
773.518003004,1000.0,TestOperatingCost,398.393725197,60.1978540107,132.429369513,259.057881466,1000.0,3fd80b27-6fc6-4052-ada2-6ce44ba4de35,2.0,2.0,1020.0,1020.0,4082.67138395,71.6904028875,550.0,50.0,22754.6953359,9.4790064094,557.998447119,2000.0,1757.99844712,0.0,1000.0,250.0
250.122616008,1000.0,TestOperatingCost,1183.33069206,54.3434070868,141.625347987,213.53169987,1000.0,42a4d2ee-b4ef-4c81-9175-117125e619fe,2.0,2.0,1020.0,1020.0,3773.05463656,994.322063251,550.0,50.0,165989.476969,6.97022017267,3234.45473273,2000.0,4434.45473273,0.0,1000.0,250.0
534.837904121,1000.0,TestOperatingCost,648.248508983,41.1679578852,2160.9814507,2980.01967981,1000.0,459bb89c-a57f-4408-a644-b96681a16b62,2.0,2.0,1020.0,1020.0,4735.43093613,193.953162965,550.0,50.0,123827.982654,9.82815069385,3187.87284614,2000.0,4387.87284614,1.0,1000.0,250.0
66.6602740538,1000.0,TestOperatingCost,180.896572384,72.4729378574,394.998733379,575.81160551,1000.0,7f3b1140-5a08-4ab6-a95c-c90908522292,2.0,2.0,1020.0,1020.0,8757.42821033,939.096080704,550.0,50.0,102146.049707,5.79880968981,1589.43713235,2000.0,2789.43713235,1.0,1000.0,250.0
824.071582379,1000.0,TestOperatingCost,156.56562145,33.5317463418,54.9588214747,89.467482711,1000.0,52f13b7e-a7ce-48fe-8535-5d82155d5aad,2.0,2.0,1020.0,1020.0,2712.51339778,478.673954398,550.0,50.0,47338.9122822,0.721439382579,1591.7639982,2000.0,2791.7639982,1.0,1000.0,250.0
959.706380373,1000.0,TestOperatingCost,161.67927888,68.0638293546,180.735280003,474.660302982,1000.0,1848ba88-fc33-4d1b-aaa3-13f3b1f42418,2.0,2.0,1020.0,1020.0,6341.83702489,331.108063371,550.0,50.0,29580.5176189,7.26195279977,614.599667684,2000.0,1814.59966768,1.0,1000.0,250.0
460.152000159,1000.0,TestOperatingCost,103.118538701,52.385693395,94.363855016,259.162603762,1000.0,a8642d23-97a8-4f6c-9800-1096a642c3a4,2.0,2.0,1020.0,1020.0,3354.11572421,724.155280333,550.0,50.0,27697.1369539,4.75554600107,708.715669467,2000.0,1908.71566947,1.0,1000.0,250.0
637.364122435,1000.0,TestOperatingCost,185.305207208,41.4816707654,354.524654837,771.749389315,1000.0,3b8641fc-b892-4ab6-b9ea-40c207b715d3,2.0,2.0,1020.0,1020.0,4600.53308026,110.740808887,550.0,50.0,39022.0871964,7.00925289714,1120.70673809,2000.0,2320.70673809,1.0,1000.0,250.0
109.303404181,1000.0,TestOperatingCost,317.561234318,54.1071043452,78.7297705489,92.5490560552,1000.0,f615ef4d-946e-42d3-a79e-0b9eb946b386,2.0,2.0,1020.0,1020.0,4644.3909124,316.630484582,550.0,50.0,152512.910148,1.78926204649,2998.72245787,2000.0,4198.72245787,0.0,1000.0,250.0
881.538887314,1000.0,TestOperatingCost,131.30192542,61.3214743572,106.347952006,387.230372405,1000.0,f3482d1b-0f01-4f60-af43-2b97acb40523,2.0,2.0,1020.0,1020.0,2491.45132148,134.040942038,550.0,50.0,18587.6317082,7.32406448037,483.117821335,2000.0,1683.11782134,1.0,1000.0,250.0
258.766428419,1000.0,TestOperatingCost,173.472329835,37.8896967317,181.070434722,263.227742007,1000.0,71ce470d-5782-4b3e-b9e9-1765d52188f2,2.0,2.0,1020.0,1020.0,9360.88799579,556.909391514,550.0,50.0,85132.8679175,2.07079831488,2426.86063128,2000.0,3626.86063128,1.0,1000.0,250.0
654.907197651,1000.0,TestOperatingCost,485.186606553,32.3355484524,611.441839798,749.830506061,1000.0,b3da9bde-6ce1-4fb0-928b-94a7f6d2ee73,2.0,2.0,1020.0,1020.0,2591.55608162,896.941149738,550.0,50.0,177901.753969,4.05910156833,5681.73918437,2000.0,6881.73918437,1.0,1000.0,250.0
723.573677131,1000.0,TestOperatingCost,996.367761439,56.9256478594,140.166572076,214.276119677,1000.0,16bbb4a1-c890-47d2-9615-14fb75d97a86,2.0,2.0,1020.0,1020.0,7090.93721294,727.663075635,550.0,50.0,134690.283019,7.03009731675,2546.07378368,2000.0,3746.07378368,0.0,1000.0,250.0
802.224721864,1000.0,TestOperatingCost,244.521579376,73.4034468647,63.815060547,94.7648666518,1000.0,6fe1168d-57b3-4e5a-8361-4a0e165606dd,2.0,2.0,1020.0,1020.0,804.497330748,231.734729241,550.0,50.0,50270.8431938,4.27579739772,864.856710973,2000.0,2064.85671097,0.0,1000.0,250.0
727.106303722,1000.0,TestOperatingCost,365.218167696,58.856398761,80.1357194595,146.426754908,1000.0,9032b452-072f-4607-afe5-1709c3cf1d8e,2.0,2.0,1020.0,1020.0,2174.60713145,841.898377697,550.0,50.0,39662.0010323,6.68477487809,853.877469013,2000.0,2053.87746901,0.0,1000.0,250.0
593.317180734,1000.0,TestOperatingCost,110.467298089,60.9544068958,65.8793001806,120.579723867,1000.0,8de4338e-e51c-41d3-b9c8-53ff0414c0ab,2.0,2.0,1020.0,1020.0,2097.76567041,185.910621591,550.0,50.0,55567.2843021,2.23844367723,1091.62045752,2000.0,2291.62045752,1.0,1000.0,250.0
463.945903979,1000.0,TestOperatingCost,1490.75429602,34.2956108056,95.957322052,174.347236009,1000.0,90f878ab-d64c-4c9c-8f19-85a9592aa33f,2.0,2.0,1020.0,1020.0,6237.23404161,536.28985669,550.0,50.0,127263.715848,7.27296371344,3890.78726574,2000.0,5090.78726574,0.0,1000.0,250.0
189.295145635,1000.0,TestOperatingCost,364.669777336,39.0727665474,46.4689712353,65.7680740659,1000.0,9d97966f-dd65-4f19-8410-4fe0fd917e9e,2.0,2.0,1020.0,1020.0,9043.11649627,732.657052665,550.0,50.0,112553.76104,1.90916856987,3060.61918787,2000.0,4260.61918787,0.0,1000.0,250.0
798.590496832,1000.0,TestOperatingCost,125.478052506,79.4789290971,68.3763631281,129.330276474,1000.0,8c229b26-a06b-4cb0-9b5f-d6f87bba6433,2.0,2.0,1020.0,1020.0,9175.05364968,494.61373429,550.0,50.0,36896.0586404,4.36439021122,644.224405884,2000.0,1844.22440588,1.0,1000.0,250.0
329.100359328,1000.0,TestOperatingCost,1459.18644782,50.9205842158,149.125919381,236.563857354,1000.0,c2f24ab7-3276-462d-a182-889ca1bb6e42,2.0,2.0,1020.0,1020.0,4563.68664596,759.0609894,550.0,50.0,166497.320807,7.75549175213,3449.74490515,2000.0,4649.74490515,0.0,1000.0,250.0
39.1899763366,1000.0,TestOperatingCost,551.387103974,63.9606104872,120.183690633,167.392164579,1000.0,b2ae3f48-d1ee-4482-83fd-241ed26c6cfa,2.0,2.0,1020.0,1020.0,4518.73218996,839.529842256,550.0,50.0,123015.421509,5.44838761684,2103.29967729,2000.0,3303.29967729,0.0,1000.0,250.0
797.917346773,1000.0,TestOperatingCost,324.818986467,74.2814622842,135.052780784,146.573857562,1000.0,5341892f-a89e-47c3-a77a-633d0f51e1ac,2.0,2.0,1020.0,1020.0,1623.42420878,114.729000467,550.0,50.0,158622.708648,1.80705397489,2315.427922,2000.0,3515.427922,0.0,1000.0,250.0
731.306048999,1000.0,TestOperatingCost,181.882415394,36.3034036835,480.942476645,1980.3501806,1000.0,a77eed0e-cdfb-4263-9d6d-e2a3086124c0,2.0,2.0,1020.0,1020.0,4721.39512606,98.7443082833,550.0,50.0,13298.2316321,8.89602673552,546.308122181,2000.0,1746.30812218,1.0,1000.0,250.0
215.214067917,1000.0,TestOperatingCost,207.035625043,52.4083592788,371.837907723,505.107780167,1000.0,e32cafd4-c0e9-4aea-a78e-048c6f5c97d9,2.0,2.0,1020.0,1020.0,2898.01043204,638.633199235,550.0,50.0,139514.693911,2.94094720439,2842.06948339,2000.0,4042.06948339,1.0,1000.0,250.0
827.44317912,1000.0,TestOperatingCost,372.18044881,78.1301047134,1235.69595237,1697.68569459,1000.0,a967a85a-047f-41f7-bba1-b1d7455e176c,2.0,2.0,1020.0,1020.0,9364.6080858,137.98208982,550.0,50.0,123159.688734,6.89222335227,1756.34101716,2000.0,2956.34101716,1.0,1000.0,250.0
420.004632364,1000.0,TestOperatingCost,2773.18686308,41.3102651638,183.612709396,319.720830906,1000.0,2bbe4151-e63d-40c4-aaef-5c8bed55547a,2.0,2.0,1020.0,1020.0,9122.6881816,497.621056244,550.0,50.0,183462.271808,9.79287038054,4621.08192191,2000.0,5821.08192191,0.0,1000.0,250.0
794.361817925,1000.0,TestOperatingCost,237.012262562,71.1528299862,181.316163533,228.206275313,1000.0,eea68b77-ca9c-4de4-8e5c-b224ab3d3e95,2.0,2.0,1020.0,1020.0,6032.5876405,601.287402798,550.0,50.0,156777.675121,3.63584485351,2383.39338788,2000.0,3583.39338788,1.0,1000.0,250.0
658.850041771,1000.0,TestOperatingCost,830.644225595,37.2949703334,65.452801071,111.815545597,1000.0,6f2552f6-1964-4902-98c0-d7e5af7e27a3,2.0,2.0,1020.0,1020.0,7284.41333691,336.536822481,550.0,50.0,111489.864285,5.30905997932,3169.40750692,2000.0,4369.40750692,0.0,1000.0,250.0
882.537927011,1000.0,TestOperatingCost,413.127180025,63.4643074193,810.566669999,1110.42619881,1000.0,1c657a77-5606-4340-9b1f-66f84642d993,2.0,2.0,1020.0,1020.0,2640.32838061,253.72585177,550.0,50.0,143773.465158,9.11221719951,2445.42242411,2000.0,3645.42242411,1.0,1000.0,250.0
955.678446024,1000.0,TestOperatingCost,652.564917115,71.9945861378,143.400665992,203.63046287,1000.0,5eeb3c39-bae3-4ec6-8c84-0c13568a69e3,2.0,2.0,1020.0,1020.0,2654.17725463,703.435263645,550.0,50.0,113930.050121,6.32514527251,1762.48079798,2000.0,2962.48079798,0.0,1000.0,250.0
537.70316095,1000.0,TestOperatingCost,273.555632369,64.9191605287,364.086894493,455.579876727,1000.0,b5f66a3a-f184-45c4-aa96-d64ba7ee990c,2.0,2.0,1020.0,1020.0,4649.08147118,783.423543095,550.0,50.0,189814.838399,3.26225598955,3103.86464725,2000.0,4303.86464725,1.0,1000.0,250.0
485.411182183,1000.0,TestOperatingCost,212.925268156,63.9864790309,53.9668775783,85.6149423591,1000.0,f3eb421e-e4ce-453b-b334-a592e5ce48ca,2.0,2.0,1020.0,1020.0,6464.0510543,330.370681924,550.0,50.0,44136.030908,4.13378892021,869.77120755,2000.0,2069.77120755,0.0,1000.0,250.0
298.92143983,1000.0,TestOperatingCost,205.115004517,42.8098031293,260.834707733,394.047205681,1000.0,7a7019eb-0996-43f0-b1ba-44940352c100,2.0,2.0,1020.0,1020.0,3977.65166933,699.132109141,550.0,50.0,92604.1613714,4.85406142002,2343.15317059,2000.0,3543.15317059,1.0,1000.0,250.0
845.497618094,1000.0,TestOperatingCost,288.932529181,52.2760563749,46.478155243,82.727016878,1000.0,5725d4bc-2a42-4d4e-9754-a44a702ff81c,2.0,2.0,1020.0,1020.0,3264.47237482,597.591557446,550.0,50.0,40913.9607532,4.65838275639,962.652012994,2000.0,2162.65201299,0.0,1000.0,250.0
214.815711102,1000.0,TestOperatingCost,169.012527025,48.4844165487,395.707368635,717.262947129,1000.0,56140c4a-42ab-4431-8143-e36c8052505d,2.0,2.0,1020.0,1020.0,712.864479525,421.937219165,550.0,50.0,65521.2376468,6.19182525292,1531.38756555,2000.0,2731.38756555,1.0,1000.0,250.0
874.462879652,1000.0,TestOperatingCost,381.943846254,69.2872835777,738.479422988,943.296750097,1000.0,e1aafdc5-6c18-4415-bb95-f2f02416165e,2.0,2.0,1020.0,1020.0,5195.07078212,817.206551578,550.0,50.0,177157.505437,5.74464921221,2736.85453794,2000.0,3936.85453794,1.0,1000.0,250.0
268.539071755,1000.0,TestOperatingCost,243.830124815,50.4218114181,60.0361827762,81.4447456412,1000.0,80ad58a2-e336-4499-b3fb-88bc678a4370,2.0,2.0,1020.0,1020.0,8014.47567839,854.404405254,550.0,50.0,98610.349722,1.0126239316,2135.70819351,2000.0,3335.70819351,0.0,1000.0,250.0
962.346666788,1000.0,TestOperatingCost,1052.67994854,78.9514382418,257.746906817,337.903983289,1000.0,7fa48111-9307-4472-a54c-4ee4a9f64f1e,2.0,2.0,1020.0,1020.0,6002.05409574,367.247325397,550.0,50.0,180169.879656,7.36851147366,2462.03416768,2000.0,3662.03416768,0.0,1000.0,250.0
759.311493493,1000.0,TestOperatingCost,147.297363566,33.5856021349,51.46601142,103.107756075,1000.0,28c9af7a-830b-4b0e-ab5c-45e7a3c8f2de,2.0,2.0,1020.0,1020.0,4177.31449804,660.444932182,550.0,50.0,37417.0866083,2.49773663992,1294.08116067,2000.0,2494.08116067,1.0,1000.0,250.0
690.45857779,1000.0,TestOperatingCost,341.765929797,36.5548408134,500.870779931,708.92767824,1000.0,2096d4b4-bad4-4889-81d0-9ec9a4b8093d,2.0,2.0,1020.0,1020.0,5034.9100605,669.388414932,550.0,50.0,105267.431165,5.66555987158,3059.71247646,2000.0,4259.71247646,1.0,1000.0,250.0
124.488781388,1000.0,TestOperatingCost,811.994173261,39.7654505009,2348.12510491,2940.88133217,1000.0,95245e19-ebee-408a-b3d2-0474f4e1bde9,2.0,2.0,1020.0,1020.0,1759.876427,738.405534493,550.0,50.0,184708.64591,9.92648174713,4824.95293235,2000.0,6024.95293235,1.0,1000.0,250.0
942.101332479,1000.0,TestOperatingCost,637.006880383,76.096831479,204.068836076,240.64161221,1000.0,5d50c0ac-ca5c-41d0-b103-13e8c48ab8ef,2.0,2.0,1020.0,1020.0,6297.33371245,262.334193517,550.0,50.0,182177.930332,4.58057396586,2574.02780367,2000.0,3774.02780367,0.0,1000.0,250.0
819.995591331,1000.0,TestOperatingCost,1358.88308736,72.8272951857,235.179429576,337.472340799,1000.0,29647a59-607f-48cf-b22f-a3666bd6e0ff,2.0,2.0,1020.0,1020.0,507.656926186,524.452882,550.0,50.0,181600.855084,8.49345700115,2673.5823117,2000.0,3873.5823117,0.0,1000.0,250.0
912.435940037,1000.0,TestOperatingCost,773.010135443,43.8666290551,81.1247599691,103.774888754,1000.0,56f2c0d7-e857-4a9a-8e2f-792b4b6ad04b,2.0,2.0,1020.0,1020.0,7513.33525747,605.716608536,550.0,50.0,195180.372953,3.0446215938,4629.40441418,2000.0,5829.40441418,0.0,1000.0,250.0
185.372602096,1000.0,TestOperatingCost,130.866717734,71.1149736013,128.869747827,158.385237574,1000.0,8ab858d4-35d7-41f5-986f-07ee5a6b6f2b,2.0,2.0,1020.0,1020.0,2561.74741473,147.668737299,550.0,50.0,164187.600372,2.80178937866,2488.76272685,2000.0,3688.76272685,1.0,1000.0,250.0
592.477772279,1000.0,TestOperatingCost,217.018178573,58.2753266149,48.8529092396,89.3273563023,1000.0,9cb4006a-b07f-47d2-9f0b-23da12d6cf04,2.0,2.0,1020.0,1020.0,4556.50146201,576.451254934,550.0,50.0,29019.0903792,4.95449004062,677.965297921,2000.0,1877.96529792,0.0,1000.0,250.0
283.644284716,1000.0,TestOperatingCost,290.677951851,45.2498097784,497.470921081,660.23161273,1000.0,4258b11f-365d-4125-bd65-c1898eb34181,2.0,2.0,1020.0,1020.0,9681.23882507,299.947203661,550.0,50.0,149815.357262,4.63861232502,3490.85054271,2000.0,4690.85054271,1.0,1000.0,250.0
279.49008881,1000.0,TestOperatingCost,372.215320165,30.9813244091,718.411932607,930.467945433,1000.0,053eace9-e408-4969-aed9-2436745bbbf9,2.0,2.0,1020.0,1020.0,6933.84691073,397.529670183,550.0,50.0,131286.039752,4.89972385509,4417.58642523,2000.0,5617.58642523,1.0,1000.0,250.0
